Date;Axe;Départ;Arrivée;Nombre de trains programmés;Nombre de trains ayant circulé;Nombre de trains annulés;Nombre de trains en retard à l'arrivée;Régularité;Commentaires
2013-10;Atlantique;PARIS MONTPARNASSE;QUIMPER;123;123;0;29;76.4;Événements occasionnant des retards sur des TGV, souvent dans les deux sens de circulations : heurt d’un chevreuil, incident caténaire, détournement suite à la collision avec un camion, accident de personne, défaut d’alimentation caténaire.
2013-10;Est;PARIS EST;REIMS;217;217;0;23;89.4;
2013-10;Est;STRASBOURG;PARIS EST;484;483;1;71;85.3;
2013-10;Sud-Est;TOULON;PARIS LYON;255;254;1;42;83.5;
2013-10;Atlantique;PARIS MONTPARNASSE;TOULOUSE MATABIAU;139;139;0;32;77.0;Événements occasionnant des retards sur des TGV, souvent dans les deux sens de circulations : présence de ballast sur les rails, arbre tombé aux abords de la voie avec endommagement du pantographe d'un train (bras mécanique permettant l'alimentation électrique du train), incident caténaire à l'arrivée sur Paris, accident de personne, heurts d'animaux, problème d'alimentation de la caténaire.
2013-10;Nord;PARIS NORD;ARRAS;321;321;0;20;93.8;
2013-10;Sud-Est;BESANCON FRANCHE COMTE TGV;PARIS LYON;228;228;0;13;94.3;
2013-11;Sud-Est;PARIS LYON;AIX EN PROVENCE TGV;387;387;0;68;82.4;
2013-11;Atlantique;BREST;PARIS MONTPARNASSE;173;173;0;14;91.9;
2013-11;Sud-Est;PARIS LYON;CHAMBERY CHALLES LES EAUX;207;207;0;38;81.6;
2013-11;Sud-Est;GRENOBLE;PARIS LYON;217;198;19;24;87.9;
2013-11;Atlantique;PARIS MONTPARNASSE;LA ROCHELLE VILLE;206;206;0;11;94.7;
2013-11;Atlantique;LE MANS;PARIS MONTPARNASSE;436;436;0;78;82.1;
2013-11;Nord;LILLE;MARSEILLE ST CHARLES;146;146;0;42;71.2;Accidents de personne, alerte à la bombe à Lille, dérangements d'installation à Beugnatre et Croisilles, nombreuses limitations en vitesse pour cause de travaux, important épisode neigeux en Rhône Alpes les 20, 21 et 22 novembre.
2013-11;Atlantique;LYON PART DIEU;RENNES;45;45;0;8;82.2;Retards en raison de nombreux événements particulièrement perturbants, notamment : dérangement de la signalisation à Avignon le 4, perte de contrôle à distance d'un aiguillage sur la ligne à grande vitesse atlantique près de St Pierre des Corps le 10, panne d'un TER en pleine voie le 19, intrusion d'individus dans le tunnel ferroviaire de Marseille le 20.
2013-11;Sud-Est;MARSEILLE ST CHARLES;PARIS LYON;454;454;0;56;87.7;Les intempéries ayant touché la région lyonnaise les 20, 21 et 22 novembre ont provoqué des retards importants sur l'Axe TGV Sud Est.
2013-11;Sud-Est;PARIS LYON;MULHOUSE VILLE;298;298;0;23;92.3;
2013-11;Est;NANCY;PARIS EST;281;281;0;27;90.4;
2013-11;Atlantique;NANTES;PARIS MONTPARNASSE;544;542;2;48;91.1;
2013-11;Est;STRASBOURG;NANTES;58;58;0;7;87.9;
2013-11;Sud-Est;NICE VILLE;PARIS LYON;195;195;0;43;77.9;Les intempéries ayant touché la région lyonnaise les 20, 21 et 22 novembre ont provoqué des retards importants sur l'Axe TGV Sud Est.
2013-11;Sud-Est;NIMES;PARIS LYON;325;324;1;71;78.1;Les intempéries ayant touché la région lyonnaise les 20, 21 et 22 novembre ont provoqué des retards importants sur l'Axe TGV Sud Est.
2013-11;Sud-Est;PARIS LYON;NIMES;306;306;0;58;81.0;
2013-11;Atlantique;QUIMPER;PARIS MONTPARNASSE;82;81;1;4;95.1;
2013-11;Sud-Est;ANNECY;PARIS LYON;132;132;0;17;87.1;
2013-11;Est;REIMS;PARIS EST;202;202;0;26;87.1;
2013-11;Atlantique;PARIS MONTPARNASSE;TOULOUSE MATABIAU;141;141;0;19;86.5;Retards en raison de nombreux événements particulièrement perturbants, notamment : heurt d'une voiture sur un passage à niveau à Port St Marie (47) le 1er, incident caténaire à Cérons (33) le 12, 19, heurt de plusieurs sangliers sur ligne à grande vitesse le 19.
2013-11;Atlantique;TOURS;PARIS MONTPARNASSE;168;167;1;26;84.4;
2013-11;Sud-Est;VALENCE ALIXAN TGV;PARIS LYON;248;247;1;54;78.1;Les intempéries ayant touché la région lyonnaise les 20, 21 et 22 novembre ont provoqué des retards importants sur l'Axe TGV Sud Est.
2013-11;Sud-Est;PARIS LYON;VALENCE ALIXAN TGV;249;249;0;34;86.3;
2013-11;Nord;PARIS NORD;ARRAS;328;328;0;34;89.6;
2013-11;Atlantique;PARIS MONTPARNASSE;VANNES;175;175;0;11;93.7;
2013-11;Sud-Est;PARIS LYON;BELLEGARDE (AIN);241;241;0;47;80.5;
2013-12;Sud-Est;DIJON VILLE;PARIS LYON;474;474;0;43;90.9;
2013-12;Sud-Est;PARIS LYON;LE CREUSOT MONTCEAU MONTCHANIN;208;208;0;34;83.7;
2013-12;Atlantique;LE MANS;PARIS MONTPARNASSE;466;462;4;89;80.7;
2013-12;Atlantique;ANGERS SAINT LAUD;PARIS MONTPARNASSE;472;464;8;43;90.7;
2013-12;Sud-Est;PARIS LYON;LYON PART DIEU;624;624;0;29;95.4;
2013-12;Sud-Est;MACON LOCHE;PARIS LYON;194;194;0;25;87.1;
2013-12;Atlantique;ANGOULEME;PARIS MONTPARNASSE;343;334;9;33;90.1;
2013-12;Est;PARIS EST;NANCY;293;292;1;9;96.9;
2013-12;Sud-Est;NICE VILLE;PARIS LYON;194;193;1;24;87.6;
2013-12;Atlantique;TOURS;PARIS MONTPARNASSE;194;191;3;38;80.1;
2013-12;Nord;ARRAS;PARIS NORD;322;322;0;61;81.1;
2013-12;Atlantique;VANNES;PARIS MONTPARNASSE;173;170;3;15;91.2;
2013-12;Atlantique;PARIS MONTPARNASSE;BORDEAUX ST JEAN;642;633;9;29;95.4;
2014-01;Sud-Est;PARIS LYON;AIX EN PROVENCE TGV;456;456;0;46;89.9;
2014-01;Atlantique;BREST;PARIS MONTPARNASSE;182;182;0;14;92.3;
2014-01;Sud-Est;DIJON VILLE;PARIS LYON;481;481;0;23;95.2;
2014-01;Nord;DOUAI;PARIS NORD;207;207;0;27;87.0;
2014-01;Sud-Est;PARIS LYON;GRENOBLE;257;257;0;24;90.7;
2014-01;Nord;LILLE;PARIS NORD;620;620;0;61;90.2;
2014-01;Est;NANCY;PARIS EST;296;296;0;14;95.3;
2014-01;Est;PARIS EST;NANCY;297;297;0;12;96.0;
2014-01;Atlantique;NANTES;PARIS MONTPARNASSE;551;551;0;41;92.6;
2014-01;Sud-Est;NICE VILLE;PARIS LYON;193;190;3;29;84.7;
2014-01;Sud-Est;PARIS LYON;ANNECY;151;151;0;11;92.7;
2014-01;Atlantique;PARIS MONTPARNASSE;RENNES;571;571;0;25;95.6;
2014-01;Atlantique;PARIS MONTPARNASSE;ST MALO;59;59;0;0;100.0;
2014-01;Atlantique;ST PIERRE DES CORPS;PARIS MONTPARNASSE;449;449;0;41;90.9;
2014-01;Atlantique;PARIS MONTPARNASSE;ST PIERRE DES CORPS;476;476;0;44;90.8;
2014-01;Est;PARIS EST;STRASBOURG;431;431;0;45;89.6;
2014-01;Sud-Est;TOULON;PARIS LYON;253;251;2;41;83.7;
2014-01;Atlantique;PARIS MONTPARNASSE;VANNES;170;170;0;9;94.7;
2014-01;Sud-Est;BELLEGARDE (AIN);PARIS LYON;255;252;3;19;92.5;
2014-01;Sud-Est;BESANCON FRANCHE COMTE TGV;PARIS LYON;230;230;0;10;95.7;
2014-02;Atlantique;PARIS MONTPARNASSE;BREST;170;170;0;9;94.7;
2014-02;Nord;DOUAI;PARIS NORD;187;187;0;23;87.7;
2014-02;Nord;PARIS NORD;DOUAI;192;192;0;21;89.1;
2014-02;Sud-Est;GRENOBLE;PARIS LYON;228;228;0;9;96.1;
2014-02;Sud-Est;LE CREUSOT MONTCEAU MONTCHANIN;PARIS LYON;199;199;0;19;90.5;
2014-02;Sud-Est;PARIS LYON;LE CREUSOT MONTCEAU MONTCHANIN;188;188;0;23;87.8;
2014-02;Atlantique;ANGERS SAINT LAUD;PARIS MONTPARNASSE;411;411;0;32;92.2;
2014-02;Atlantique;PARIS MONTPARNASSE;ANGERS SAINT LAUD;397;397;0;22;94.5;
2014-02;Sud-Est;PARIS LYON;LYON PART DIEU;581;581;0;15;97.4;
2014-02;Atlantique;NANTES;PARIS MONTPARNASSE;490;490;0;39;92.0;
2014-02;Sud-Est;NIMES;PARIS LYON;302;302;0;22;92.7;
2014-02;Atlantique;PARIS MONTPARNASSE;QUIMPER;119;119;0;4;96.6;
2014-02;Est;REIMS;PARIS EST;192;192;0;9;95.3;
2014-02;Atlantique;ST MALO;PARIS MONTPARNASSE;91;91;0;6;93.4;
2014-02;Sud-Est;PARIS LYON;TOULON;176;176;0;11;93.8;
2014-02;Atlantique;PARIS MONTPARNASSE;TOULOUSE MATABIAU;125;125;0;19;84.8;Dans la nuit du 27 au 28, un problème d'alimenation électrique à Langon (33) a engendré un fort retard (1h53) pour le TGV 8513. Le 10, une panne électrique, entrainant l'impossibilité de manœuvrer un aiguillage à Montbartier (82) à entrainé un retard de 88 et 72 minutes respectivement aux TGV 8501 et 8505. Le 26, des tirs de projectiles dans la banlieue sud de Bordeaux ont pertubé la circulation des trains et notamment du TGV 8511, arrivé à Toulouse avec 81 minutes de retard.
2014-02;Sud-Est;PARIS LYON;VALENCE ALIXAN TGV;243;243;0;11;95.5;
2014-02;Nord;ARRAS;PARIS NORD;311;310;1;36;88.4;
2014-02;Sud-Est;PARIS LYON;AVIGNON TGV;450;450;0;25;94.4;
2014-02;Sud-Est;PARIS LYON;BESANCON FRANCHE COMTE TGV;199;199;0;9;95.5;
2014-02;Atlantique;BORDEAUX ST JEAN;PARIS MONTPARNASSE;580;580;0;82;85.9;
2011-09;Sud-Est;PARIS LYON;AIX EN PROVENCE TGV;414;414;0;48;88.4;
2011-09;Sud-Est;PARIS LYON;DIJON VILLE;411;411;0;25;93.9;
2011-09;Sud-Est;GRENOBLE;PARIS LYON;240;239;1;23;90.4;
2011-09;Atlantique;LE MANS;PARIS MONTPARNASSE;461;461;0;26;94.4;
2014-04;Sud-Est;PARIS LYON;PERPIGNAN;157;157;0;12;92.4;
2014-04;Atlantique;PARIS MONTPARNASSE;QUIMPER;144;144;0;3;97.9;
2014-04;Atlantique;PARIS MONTPARNASSE;ST MALO;51;51;0;1;98.0;
2014-04;Nord;PARIS NORD;ARRAS;331;330;1;16;95.2;
2014-05;Sud-Est;AIX EN PROVENCE TGV;PARIS LYON;431;431;0;65;84.9;
2014-05;Sud-Est;PARIS LYON;CHAMBERY CHALLES LES EAUX;209;209;0;28;86.6;
2014-05;Nord;DUNKERQUE;PARIS NORD;114;114;0;3;97.4;
2014-05;Sud-Est;PARIS LYON;LE CREUSOT MONTCEAU MONTCHANIN;202;202;0;14;93.1;
2014-05;Atlantique;PARIS MONTPARNASSE;ANGERS SAINT LAUD;443;443;0;14;96.8;
2014-05;Nord;LILLE;LYON PART DIEU;217;217;0;12;94.5;
2014-05;Nord;LYON PART DIEU;LILLE;252;252;0;48;81.0;Agression d'un agent à Lyon le 2, dérangement d'installations à Marseille le 5 et à Valence le 16, incident caténaire à Lyon le 6, accident de personne à Upie le 11, à Valence le 21 et à Oignies le 26, heurt d'animal à Allan le 11 et à Bonlieu le 19. Nombreuses limitations de vitesse suite à des travaux, notamment à Cesseins, TGV Haute Picardie et Marseille.
2014-05;Nord;PARIS NORD;LILLE;620;619;1;52;91.6;
2014-05;Sud-Est;LYON PART DIEU;PARIS LYON;606;606;0;13;97.9;
2014-05;Atlantique;LYON PART DIEU;RENNES;30;30;0;4;86.7;La liaison a principalement subi des retards liés a des incidents au sud de Lyon qui ont désorganisé les circulations (heurt d'un animal le 19 vers Bonlieu, accident de personne et décontrôle d'aiguille les 16 et 21 vers Valence). Un autre accident de personne a eu lieu le 26 au Creusot. Sur le secteur Atlantique, le mois a été marqué par le heurt d'un chevreuil le 29 à Marcoussis et des problèmes d'Infrastructures (rail cassé le 23 et restitution tardive de travaux à Laval le 13 obligeant les trains à emprunter un autre itinéraire).
2014-05;Est;PARIS EST;METZ;300;300;0;15;95.0;
2014-05;Sud-Est;MONTPELLIER;PARIS LYON;360;360;0;31;91.4;
2014-05;Sud-Est;MULHOUSE VILLE;PARIS LYON;317;317;0;33;89.6;
2014-05;Sud-Est;PARIS LYON;MULHOUSE VILLE;304;304;0;36;88.2;
2014-05;Atlantique;PARIS MONTPARNASSE;POITIERS;510;510;0;30;94.1;
2014-05;Atlantique;PARIS MONTPARNASSE;QUIMPER;152;152;0;5;96.7;
2014-05;Est;REIMS;PARIS EST;202;202;0;12;94.1;
2014-05;Est;PARIS EST;REIMS;213;213;0;15;93.0;
2014-05;Atlantique;RENNES;PARIS MONTPARNASSE;557;557;0;36;93.5;
2014-05;Atlantique;PARIS MONTPARNASSE;ST PIERRE DES CORPS;452;452;0;33;92.7;
2014-05;Est;PARIS EST;STRASBOURG;430;430;0;30;93.0;
2014-05;Atlantique;TOURS;PARIS MONTPARNASSE;203;203;0;22;89.2;
2014-05;Atlantique;PARIS MONTPARNASSE;TOURS;153;153;0;9;94.1;
2014-05;Sud-Est;VALENCE ALIXAN TGV;PARIS LYON;275;275;0;24;91.3;
2014-05;Nord;ARRAS;PARIS NORD;333;333;0;25;92.5;
2014-05;Sud-Est;PARIS LYON;AVIGNON TGV;526;526;0;37;93.0;
2014-05;Atlantique;BORDEAUX ST JEAN;PARIS MONTPARNASSE;567;566;1;35;93.8;
2014-06;Sud-Est;PARIS LYON;CHAMBERY CHALLES LES EAUX;185;168;17;31;81.5;
2014-06;Nord;DUNKERQUE;PARIS NORD;99;76;23;2;97.4;
2014-06;Sud-Est;GRENOBLE;PARIS LYON;215;183;32;19;89.6;La circulation des TGV a été fortement perturbée par le mouvement social du 11 au 22 juin.
2014-06;Atlantique;PARIS MONTPARNASSE;LA ROCHELLE VILLE;216;184;32;21;88.6;
2014-06;Nord;LILLE;PARIS NORD;587;527;60;69;86.9;
2014-06;Sud-Est;LYON PART DIEU;PARIS LYON;582;520;62;62;88.1;
2014-06;Atlantique;LYON PART DIEU;RENNES;32;23;9;3;87.0;
2014-06;Sud-Est;PARIS LYON;MACON LOCHE;177;147;30;10;93.2;
2014-06;Sud-Est;PARIS LYON;MARSEILLE ST CHARLES;428;381;47;33;91.3;
2014-06;Est;METZ;PARIS EST;285;257;28;22;91.4;
2014-06;Est;PARIS EST;METZ;294;262;32;14;94.7;
2014-06;Sud-Est;MONTPELLIER;PARIS LYON;326;293;33;54;81.6;La circulation des TGV a été fortement perturbée par le mouvement social du 11 au 22 juin.
2014-06;Sud-Est;MULHOUSE VILLE;PARIS LYON;290;259;31;39;84.9;
2014-06;Sud-Est;NICE VILLE;PARIS LYON;193;162;31;38;76.5;La circulation des TGV a été fortement perturbée par le mouvement social du 11 au 22 juin.
2014-06;Sud-Est;ANNECY;PARIS LYON;126;113;13;11;90.3;
2014-06;Atlantique;ST MALO;PARIS MONTPARNASSE;84;79;5;5;93.7;
2014-06;Sud-Est;PARIS LYON;TOULON;192;171;21;48;71.9;La circulation des TGV a été fortement perturbée par le mouvement social du 11 au 22 juin.
2014-06;Sud-Est;PARIS LYON;VALENCE ALIXAN TGV;241;211;30;22;89.6;
2014-06;Sud-Est;BELLEGARDE (AIN);PARIS LYON;221;199;22;25;87.4;
2014-07;Sud-Est;CHAMBERY CHALLES LES EAUX;PARIS LYON;177;177;0;35;80.2;
2014-07;Nord;DOUAI;PARIS NORD;189;189;0;14;92.6;
2014-07;Atlantique;LA ROCHELLE VILLE;PARIS MONTPARNASSE;226;226;0;15;93.4;
2014-07;Atlantique;PARIS MONTPARNASSE;LA ROCHELLE VILLE;224;224;0;13;94.2;
2014-07;Atlantique;ANGERS SAINT LAUD;PARIS MONTPARNASSE;439;439;0;35;92.0;
2014-07;Sud-Est;MACON LOCHE;PARIS LYON;189;189;0;29;84.7;
2014-07;Sud-Est;PARIS LYON;MARSEILLE ST CHARLES;488;488;0;34;93.0;
2014-07;Est;METZ;PARIS EST;299;299;0;27;91.0;
2014-07;Est;PARIS EST;NANCY;295;295;0;17;94.2;
2014-07;Sud-Est;PARIS LYON;NICE VILLE;255;255;0;42;83.5;Plusieurs incidents ont pertubé la circulation des TGV et provoqué des retards importants sur cette liaison : heurt de personnes le 6, le 13, le 29, dérangements d'installations suite à des orages le 6, le 20, le 25.
2014-07;Sud-Est;PERPIGNAN;PARIS LYON;200;200;0;30;85.0;Plusieurs incidents ont pertubé la circulation des TGV et provoqué des retards importants sur cette relation (heurt de personnes le 18, le 30, dérangements d'installations suite à des orages le 6, 20 et 25, heurt d'animaux le 23, acte de malveillance le 21).
2014-07;Atlantique;POITIERS;PARIS MONTPARNASSE;500;500;0;45;91.0;
2014-07;Sud-Est;ANNECY;PARIS LYON;117;117;0;10;91.5;
2014-07;Atlantique;PARIS MONTPARNASSE;ST PIERRE DES CORPS;443;443;0;38;91.4;
2014-07;Atlantique;TOURS;PARIS MONTPARNASSE;197;197;0;16;91.9;
2014-07;Sud-Est;AVIGNON TGV;PARIS LYON;536;536;0;94;82.5;
2014-07;Sud-Est;BELLEGARDE (AIN);PARIS LYON;172;172;0;18;89.5;
2014-07;Sud-Est;PARIS LYON;BELLEGARDE (AIN);163;163;0;21;87.1;
2014-07;Sud-Est;PARIS LYON;BESANCON FRANCHE COMTE TGV;207;207;0;12;94.2;
2012-07;Sud-Est;PARIS LYON;CHAMBERY CHALLES LES EAUX;219;219;0;23;89.5;
2012-07;Sud-Est;PARIS LYON;GRENOBLE;215;215;0;15;93.0;
2012-07;Sud-Est;PARIS LYON;LE CREUSOT MONTCEAU MONTCHANIN;207;207;0;26;87.4;
2012-07;Nord;LILLE;PARIS NORD;586;585;1;44;92.5;
2012-07;Sud-Est;PARIS LYON;LYON PART DIEU;536;536;0;24;95.5;
2012-07;Sud-Est;PARIS LYON;MARSEILLE ST CHARLES;523;522;1;46;91.2;
2012-07;Atlantique;PARIS MONTPARNASSE;ANGOULEME;319;319;0;28;91.2;
2012-07;Sud-Est;MONTPELLIER;PARIS LYON;406;405;1;34;91.6;
2012-07;Sud-Est;PARIS LYON;MULHOUSE VILLE;298;298;0;27;90.9;
2012-07;Atlantique;PARIS MONTPARNASSE;POITIERS;402;402;0;18;95.5;
2012-07;Sud-Est;ANNECY;PARIS LYON;204;204;0;8;96.1;
2012-07;Atlantique;PARIS MONTPARNASSE;ST PIERRE DES CORPS;455;455;0;32;93.0;
2012-07;Est;PARIS EST;STRASBOURG;483;483;0;31;93.6;
2012-07;Sud-Est;TOULON;PARIS LYON;298;298;0;58;80.5;
2012-07;Sud-Est;PARIS LYON;TOULON;266;266;0;33;87.6;
2012-07;Sud-Est;PARIS LYON;VALENCE ALIXAN TGV;274;274;0;30;89.1;
2012-07;Sud-Est;BELLEGARDE (AIN);PARIS LYON;263;263;0;22;91.6;
2012-07;Sud-Est;BESANCON FRANCHE COMTE TGV;PARIS LYON;186;186;0;12;93.5;
2012-08;Atlantique;PARIS MONTPARNASSE;BREST;208;208;0;0;100.0;
2012-08;Sud-Est;PARIS LYON;DIJON VILLE;455;455;0;24;94.7;
2012-08;Nord;PARIS NORD;DUNKERQUE;170;170;0;16;90.6;
2012-08;Sud-Est;LE CREUSOT MONTCEAU MONTCHANIN;PARIS LYON;218;218;0;26;88.1;
2012-08;Sud-Est;PARIS LYON;LE CREUSOT MONTCEAU MONTCHANIN;208;208;0;69;66.8;Une zone de travaux de renouvellement de la voie fait perdre à l'ensemble des TGV environ 5 min juste avant leur arrivée au Creusot.
2012-08;Atlantique;PARIS MONTPARNASSE;LE MANS;443;443;0;25;94.4;
2012-08;Atlantique;PARIS MONTPARNASSE;ANGERS SAINT LAUD;396;396;0;21;94.7;
2012-08;Nord;LYON PART DIEU;LILLE;274;274;0;56;79.6;Les circulations ont été impactées par des dérangements des installations ferroviaires et quelques difficultés liées aux rames TGV. Plusieurs accidents de personnes ont également marqué le mois d'août notamment sur la ligne à grande vitesse du Sud-Est les 16 et 30 août.
2012-08;Nord;LILLE;PARIS NORD;596;593;3;54;90.9;
2012-08;Sud-Est;LYON PART DIEU;MARSEILLE ST CHARLES;621;621;0;130;79.1;Fragilité de la liaison liée à la longueur du parcours des trains assurant cette desserte (train en provenance du nord-est ou de l'ouest de la France).
2012-08;Sud-Est;MACON LOCHE;PARIS LYON;178;178;0;9;94.9;
2012-08;Est;PARIS EST;METZ;312;312;0;24;92.3;La quasi totalité des retards du mois d'août se sont produit le 16 août à cause d'un accident de personne à Vaires.
2012-08;Sud-Est;MONTPELLIER;PARIS LYON;400;400;0;40;90.0;
2012-10;Atlantique;PARIS MONTPARNASSE;TOURS;212;210;2;20;90.5;
2012-11;Sud-Est;AIX EN PROVENCE TGV;PARIS LYON;400;400;0;66;83.5;
2012-11;Sud-Est;LYON PART DIEU;MONTPELLIER;362;362;0;82;77.3;Fragilité de cette liaison liée à la longueur du parcours des trains assurant cette desserte.
2012-11;Atlantique;LYON PART DIEU;RENNES;30;30;0;3;90.0;
2012-11;Atlantique;PARIS MONTPARNASSE;NANTES;556;556;0;48;91.4;
2012-11;Est;NANTES;STRASBOURG;57;57;0;7;87.7;
2012-11;Est;STRASBOURG;NANTES;57;57;0;10;82.5;Régularité des trains fortement perturbée par la réduction de la vitesse des TGV en aval d'Angers suite à l'affaisement de la voie causée par des intempéries.
2012-11;Sud-Est;PARIS LYON;ANNECY;199;199;0;23;88.4;
2012-11;Est;PARIS EST;REIMS;243;243;0;17;93.0;
2012-11;Sud-Est;SAINT ETIENNE CHATEAUCREUX;PARIS LYON;115;115;0;20;82.6;
2012-11;Atlantique;ST PIERRE DES CORPS;PARIS MONTPARNASSE;458;458;0;86;81.2;
2012-11;Atlantique;PARIS MONTPARNASSE;ST PIERRE DES CORPS;459;459;0;29;93.7;
2012-11;Atlantique;PARIS MONTPARNASSE;TOULOUSE MATABIAU;132;132;0;12;90.9;
2012-11;Atlantique;TOURS;PARIS MONTPARNASSE;204;204;0;21;89.7;
2012-12;Sud-Est;AIX EN PROVENCE TGV;PARIS LYON;398;398;0;61;84.7;
2012-12;Atlantique;PARIS MONTPARNASSE;BREST;178;178;0;7;96.1;
2012-12;Nord;DUNKERQUE;PARIS NORD;87;87;0;1;98.9;
2012-12;Atlantique;PARIS MONTPARNASSE;LA ROCHELLE VILLE;225;225;0;6;97.3;
2012-12;Sud-Est;PARIS LYON;LE CREUSOT MONTCEAU MONTCHANIN;202;202;0;27;86.6;
2012-12;Nord;LYON PART DIEU;LILLE;255;255;0;63;75.3;
2012-12;Sud-Est;MONTPELLIER;LYON PART DIEU;356;356;0;68;80.9;
2012-12;Sud-Est;PARIS LYON;MARSEILLE ST CHARLES;514;513;1;43;91.6;
2012-12;Est;METZ;PARIS EST;298;298;0;44;85.2;
2012-12;Est;PARIS EST;METZ;314;314;0;43;86.3;
2012-12;Atlantique;ANGOULEME;PARIS MONTPARNASSE;335;335;0;33;90.1;
2012-12;Sud-Est;PARIS LYON;MONTPELLIER;345;345;0;37;89.3;
2012-12;Est;PARIS EST;NANCY;293;293;0;42;85.7;
2012-12;Atlantique;PARIS MONTPARNASSE;QUIMPER;161;161;0;7;95.7;
2012-12;Sud-Est;PARIS LYON;ANNECY;182;182;0;21;88.5;
2012-12;Sud-Est;SAINT ETIENNE CHATEAUCREUX;PARIS LYON;114;114;0;13;88.6;
2012-12;Est;STRASBOURG;PARIS EST;478;476;2;99;79.2;Problème sur les rames TGV suite aux episodes neigeux des 3, 6, 7, 8 et 9 décembre.
2012-12;Atlantique;TOURS;PARIS MONTPARNASSE;185;185;0;20;89.2;
2012-12;Atlantique;PARIS MONTPARNASSE;TOURS;159;159;0;23;85.5;
2012-12;Sud-Est;BESANCON FRANCHE COMTE TGV;PARIS LYON;213;213;0;20;90.6;
2012-12;Atlantique;BORDEAUX ST JEAN;PARIS MONTPARNASSE;673;673;0;65;90.3;
2013-01;Sud-Est;CHAMBERY CHALLES LES EAUX;PARIS LYON;264;264;0;49;81.4;
2013-01;Sud-Est;PARIS LYON;CHAMBERY CHALLES LES EAUX;281;281;0;55;80.4;
2013-01;Sud-Est;PARIS LYON;DIJON VILLE;469;469;0;27;94.2;
2013-01;Atlantique;PARIS MONTPARNASSE;LE MANS;453;453;0;79;82.6;
2013-01;Atlantique;ANGERS SAINT LAUD;PARIS MONTPARNASSE;473;473;0;52;89.0;
2013-01;Atlantique;PARIS MONTPARNASSE;ANGERS SAINT LAUD;446;446;0;40;91.0;
2013-01;Nord;LYON PART DIEU;LILLE;247;247;0;79;68.0;Circulation touchée principalement par les chutes de neige du 14 au 23 janvier sur le Nord et du 15 au 21 janvier sur le Sud Est. Durant cette période, pour éviter les dangers liés aux projections de glace, la vitesse des trains sur la ligne à grande vitesse du Nord ou du Sud Est a été limitée à 230 km/h voire 170 km/h . Les installations au sol ainsi que les rames TGV ont également connu des difficultés liées à cet épisode neigeux.
2013-01;Sud-Est;MARSEILLE ST CHARLES;PARIS LYON;481;481;0;53;89.0;
2013-01;Est;METZ;PARIS EST;301;301;0;64;78.7;Plusieures journées d'intempéries ont contraint à réduire la vitesse des TGV sur leur parcours.
2013-01;Sud-Est;PARIS LYON;MONTPELLIER;349;349;0;38;89.1;
2013-01;Sud-Est;PARIS LYON;MULHOUSE VILLE;307;307;0;28;90.9;
2013-01;Sud-Est;PERPIGNAN;PARIS LYON;155;155;0;16;89.7;
2013-01;Sud-Est;SAINT ETIENNE CHATEAUCREUX;PARIS LYON;112;112;0;17;84.8;
2013-01;Atlantique;PARIS MONTPARNASSE;ST MALO;56;56;0;3;94.6;
